622,teacher,instructor,0.009096114670554411
623,teacher,rabbi,0.0
2000,tiger,cat,0.009443360445644457
2001,tiger,tiger,1.0000000000000002
354,wealth,poverty,0.016342512475832745
501,wealth,abundance,0.0
342,wood,paper,0.0033688852205619796
2012,wood,forest,0.014376068839203516
4009,benchmark,desk,0.0
4010,benchmark,result,0.0
45,bird,hen,0.009979188579666795
4011,bird,man,0.002352147545744345
66,boy,lad,0.0014558989571012526
63,boy,partner,0.0013049171445588582
712,mortgage,funding,0.0
713,mortgage,timber,0.0
714,puddle,waterworks,0.0
715,puddle,excavation,0.0
718,gypsum,limestone,0.007782570185098639
719,gypsum,wharf,0.0
10,weird,strange,0.009182864538051668
34,weird,normal,0.0008617808232060085
908,keep,protect,0.004265979389175065
959,keep,give,0.006046700025248678
400,crime,violation,0.007584346107141817
5010,crime,radio,0.0011513065603324692
901,drink,ear,0.0
902,drink,water,0.022783736897782576
363,orthodontist,doctor,0.0
6003,temper,doctor,0.0
828,forget,dismiss,0.0
5011,forget,remember,0.004615783536666564
5012,lunch,meal,0.018521111026743857
5013,lunch,desk,0.0028536358582570615
5014,pharmacy,journalism,0.009732481506178782
5015,pharmacy,medicine,0.019661104587788258
5016,biographer,life,0.011342000920440168
5017,biographer,king,0.003391390065688328
5018,kidney,coffin,0.0
5019,kidney,body,0.0016818395741162867
332,beach,island,0.014180007827151002
422,beach,reef,0.0063635486421969424
256,door,gate,0.014628423413035517
568,door,kitchen,0.003108707654775474
20,hard,tough,0.013330235613509676
15,hard,simple,0.000443959932775511
438,house,carpet,0.0016562228436193343
555,house,barn,0.013404723861080246
2028,journey,voyage,0.01015607444393317
440,journey,conquest,0.000624245809967171
3005,college graduate,teacher,0.021540890961919336
3006,college graduate,job,0.010725433533289808
3007,girl,teenage couple,0.035613109383148
3008,cat,teenage couple,0.0012110212478119396
734,ship canal,barge canal,0.5154975213465807
735,ship canal,pencil,0.0
736,storm surge,flood relief,0.014741349113984736
737,storm surge,sunny,0.00040047566695763025
738,water transport,water supply,0.5320944871859626
739,water transport,desert,0.008116927838397016
740,timber bridge,ship,0.007691797577718042
741,timber bridge,printer,0.00013411656214715962
744,high school,student,0.0999673288320214
745,high school,green,0.00583554912460399
94,chief executive officer,boss,0.0010969087986819304
95,chief executive officer,daughter,0.005459408791743685
724,unthoughtful,thoughtless,0.31847784295356035
725,unthoughtful,happy,0.0
746,arranged,dearranged,0.08006742072727051
727,distrubed,dearranged,0.00414715216878566
167,woman,secretary,0.0036232098269381647
168,woman,wife,0.01582649794658689
730,replaster,plaster,0.16411943967074763
729,replaster,grass,0.0
172,happy,cheerful,0.0009442087907101717
173,happy,young,0.005297629872067493
175,car,highway,0.006788790954572084
177,car,cab,0.002000974114702952
178,bad,immoral,0.005881622362452309
179,bad,great,0.004591378006075176
181,accept,deliver,0.001209416700308991
182,accept,believe,0.004124407088772481
4012,journey,long distance,0.009988936718872434
4013,area,long distance,0.009222031976301857
5001,student,war criminal,0.006061377714706503
3002,jet,war criminal,0.0019899080487799496
7001,flood relief,canal restoration,0.006219863419148632
7002,flood relief,horn,0.0008465718784274478
7003,paddle gearing,lock gate,0.0017263709805505456
7004,paddle gearing,reverse gates,0.0
722,antipositivism,positive,0.024218663010842863
723,antipositivism,negativism,0.361748679437486
